Teff,xi,muFast,alpha,stdVal,meanVal,u_stdVal,u_meanVal,ur_stdVal,ur_meanVal
4.2466060,0.4300892,0.0963201,0.0006846,0.0368833,0.0236329,0.0554606,0.0230617,0.0978225,0.0413558
4.4027367,0.3586080,0.0623740,0.0010954,0.0378817,0.0355065,0.0336162,0.0057835,0.0825079,0.0349232
4.2704833,0.5565482,0.0711071,0.0008533,0.0283613,0.0156569,0.0359629,0.0126815,0.0724267,0.0435753
4.0923639,0.3453721,0.0659851,0.0006276,0.0381768,0.0342212,0.0364228,0.0057346,0.0849144,0.0306671
5.7421590,0.3055230,0.0556957,0.0005678,0.0392082,0.0419278,0.0331588,0.0054297,0.0879224,0.0341262
4.5554282,0.1871320,0.0708634,0.0009738,0.0478075,0.0542910,0.0378582,0.0106425,0.0914922,0.0368544
5.3067327,0.3202813,0.0695093,0.0006831,0.0419944,0.0397854,0.0378993,0.0111857,0.0788383,0.0467979
4.6995472,0.4816638,0.0717524,0.0010451,0.0302997,0.0228415,0.0367880,0.0137526,0.0776437,0.0471750
4.2881737,0.3438371,0.0733712,0.0003689,0.0394293,0.0336069,0.0374013,0.0123388,0.0802695,0.0450418
4.1270191,0.3313034,0.0730468,0.0005619,0.0406250,0.0352150,0.0373133,0.0114889,0.1468249,0.0138146
5.0410391,0.4548313,0.0407675,0.0010297,0.0293781,0.0239964,0.0213307,-0.0007744,0.0799515,0.0241031
4.7141418,0.2334603,0.0796328,0.0008112,0.0489300,0.0460653,0.0429165,0.0162237,0.0866119,0.0475503
4.3852266,0.2982626,0.0814696,0.0009702,0.0476354,0.0401323,0.0433421,0.0211579,0.0825932,0.0474805
4.8479736,0.3054849,0.0670316,0.0007655,0.0423187,0.0401645,0.0381160,0.0091127,0.0744407,0.0388700
5.1270156,0.2594135,0.0779208,0.0007074,0.0467793,0.0433871,0.0421236,0.0168308,0.0850189,0.0453755
5.0271258,0.5221400,0.0571312,0.0009418,0.0264250,0.0229550,0.0280734,0.0041306,0.0926459,0.0336840
4.0980357,0.3870029,0.0812949,0.0008469,0.0363320,0.0269197,0.0429573,0.0201876,0.0772664,0.0436089
4.4642496,0.2952667,0.0903824,0.0009087,0.0464557,0.0407593,0.0525420,0.0229739,0.1185665,0.0508944
4.7049132,0.4728058,0.0882138,0.0006208,0.0347964,0.0217899,0.0508716,0.0219541,0.1206274,0.0430490
4.0846627,0.3705651,0.0427667,0.0007783,0.0341986,0.0275188,0.0209334,0.0013701,0.0934883,0.0298343
3.5241756,0.4171719,0.0960791,0.0005711,0.0388484,0.0222028,0.0541331,0.0222776,0.0915341,0.0357126
4.7604040,0.5561462,0.0391862,0.0009552,0.0222657,0.0157891,0.0196931,-0.0001430,0.0687573,0.0254147
3.2418801,0.3366879,0.0615151,0.0007835,0.0366749,0.0311463,0.0310849,0.0028437,0.0942016,0.0214209
3.3804183,0.3205424,0.0868439,0.0010407,0.1247286,0.0180900,0.2502450,-0.0062853,0.2770957,0.0019385
4.9024769,0.3081328,0.0649290,0.0009752,0.0419903,0.0416338,0.0349806,0.0084152,0.0761367,0.0382319
5.4512025,0.2046766,0.0737399,0.0009875,0.0494139,0.0553325,0.0412033,0.0129783,0.0882260,0.0474352
4.7781348,0.4916658,0.0497487,0.0005381,0.0267652,0.0224453,0.0247532,0.0019390,0.0773584,0.0254654
3.9810016,0.3176729,0.0830965,0.0008244,0.0425936,0.0341361,0.0450455,0.0213670,0.0839126,0.0414427
4.9433566,0.3962280,0.0929063,0.0008986,0.0402119,0.0308446,0.0541862,0.0236700,0.1628080,0.0456159
4.0568832,0.4463237,0.0775930,0.0008325,0.0322245,0.0218574,0.0393478,0.0153992,0.0782180,0.0436617
4.9414670,0.4912680,0.0737582,0.0004419,0.0305577,0.0209920,0.0383527,0.0150072,0.0812993,0.0455530
4.5187461,0.4129303,0.0862660,0.0006044,0.0364057,0.0251837,0.0505288,0.0199005,0.1039425,0.0413331
4.5926239,0.2535746,0.0633090,0.0005548,0.0445798,0.0449516,0.0348358,0.0070626,0.0902462,0.0370890
3.9526313,0.3879670,0.0421435,0.0008758,0.0328233,0.0269120,0.0202796,0.0009532,0.0949574,0.0243003
5.3430547,0.4517688,0.0386676,0.0008344,0.0292114,0.0237891,0.0173760,0.0005444,0.0825815,0.0241028
4.1031374,0.5216372,0.0650165,0.0006257,0.0263996,0.0168410,0.0346173,0.0071403,0.0783157,0.0317378
4.2703069,0.2945485,0.0919326,0.0005928,0.0461453,0.0369291,0.0532362,0.0229391,0.1234205,0.0496020
5.0561107,0.2906216,0.0619616,0.0005515,0.0413811,0.0413325,0.0356634,0.0063748,0.0805132,0.0358516
4.4598856,0.3421835,0.0628135,0.0006879,0.0380863,0.0358012,0.0340049,0.0064069,0.0798673,0.0350253
4.7051010,0.4450312,0.0820810,0.0008752,0.0361365,0.0279046,0.0459944,0.0222110,0.0898162,0.0441675
4.7522377,0.4356479,0.0969500,0.0008128,0.0383288,0.0286102,0.0579190,0.0265791,0.0943115,0.0490270
3.4707847,0.3933180,0.0407016,0.0009872,0.0323455,0.0235269,0.0199340,0.0019967,0.1053784,0.0237833
5.1645719,0.5056219,0.0844627,0.0007947,0.0358912,0.0258390,0.0482619,0.0216913,0.1066717,0.0391713
4.4328327,0.3376296,0.0496865,0.0007775,0.0388817,0.0351803,0.0248647,0.0016931,0.0796103,0.0182903
5.6030776,0.5140670,0.0517794,0.0004768,0.0272843,0.0238902,0.0277999,0.0030917,0.0951389,0.0308450
3.7976250,0.5789493,0.0673821,0.0007260,0.0254719,0.0120167,0.0342446,0.0093216,0.0960692,0.0324894
5.2669517,0.4264192,0.0962151,0.0006794,0.0383984,0.0301301,0.0585169,0.0279114,0.0956274,0.0474878
4.3745395,0.3721550,0.0854619,0.0007950,0.0389822,0.0293923,0.0487242,0.0205318,0.0972043,0.0420864
5.0975825,0.4372210,0.0867113,0.0007900,0.0368664,0.0284107,0.0509190,0.0206548,0.1131361,0.0404466
5.3587587,0.2543311,0.0946933,0.0008913,0.0503910,0.0464607,0.0544174,0.0253364,0.0967391,0.0487949
4.6331862,0.4414190,0.0833663,0.0008123,0.0360853,0.0247383,0.0469256,0.0228792,0.0943273,0.0448731
4.3116795,0.3216326,0.0499494,0.0005539,0.0399818,0.0349743,0.0252208,0.0018996,0.0832412,0.0224108
5.4252987,0.3783048,0.0639476,0.0006185,0.0372697,0.0349201,0.0355132,0.0099194,0.0851494,0.0424348
5.8073309,0.4241755,0.0858855,0.0007545,0.0402836,0.0321665,0.0510577,0.0204330,0.1118412,0.0397720
4.5548706,0.2900919,0.1161963,0.0005690,0.0468397,0.0402967,0.0679036,0.0277886,0.0948682,0.0487533
4.8640053,0.6183171,0.0606331,0.0005852,0.0238047,0.0148433,0.0314583,0.0072587,0.0738960,0.0397851
5.5149201,0.1054695,0.0604201,0.0007076,0.0412604,0.0564795,0.0367291,0.0052309,0.1036238,0.0371442
4.3182872,0.4135060,0.0561289,0.0006990,0.0322826,0.0290887,0.0294394,0.0050585,0.0752124,0.0241284
3.3390492,0.3436186,0.0961281,0.0007773,0.0424246,0.0274962,0.0534110,0.0219656,0.1487633,0.0265407
5.1103738,0.3551764,0.0792816,0.0006544,0.0405717,0.0351709,0.0442066,0.0185650,0.0936129,0.0461165
3.9173814,0.3710531,0.0561791,0.0003338,0.0351993,0.0304372,0.0290374,0.0040362,0.0789652,0.0249641
4.7795285,0.4039102,0.0703167,0.0008647,0.0354289,0.0332846,0.0366963,0.0129449,0.0798596,0.0495881
4.4469174,0.3057206,0.0514549,0.0005302,0.0417948,0.0371881,0.0266966,0.0021972,0.0749214,0.0182498
4.7383455,0.3100749,0.0876425,0.0005526,0.0457511,0.0371171,0.0510605,0.0207921,0.1172261,0.0470201
3.9166636,0.5032884,0.1007667,0.0008827,0.0395267,0.0221752,0.0572980,0.0215045,0.0815631,0.0447442
4.7058952,0.1869690,0.0998000,0.0010550,0.0544567,0.0517507,0.0601587,0.0228402,0.0940495,0.0443069
3.3646934,0.3371707,0.0885679,0.0008377,0.0407245,0.0276668,0.0477342,0.0200440,0.1908529,0.0252610
4.7917180,0.2063718,0.0756697,0.0006041,0.0493131,0.0496323,0.0401025,0.0141189,0.0860291,0.0457427
5.4578968,0.2844030,0.0807375,0.0006024,0.0463739,0.0425335,0.0497727,0.0159831,0.0919930,0.0354002
4.7788436,0.4711990,0.0673526,0.0006721,0.0299355,0.0241424,0.0370197,0.0094242,0.0723388,0.0427914
4.6941444,0.4190557,0.0459189,0.0004856,0.1067786,0.0451670,0.3387624,0.0605031,0.2394536,0.0620101
5.4489816,0.3654131,0.0783923,0.0009552,0.0424847,0.0378091,0.0431834,0.0189819,0.1696319,0.0587600
4.2180933,0.3433303,0.0566239,0.0008431,0.0380764,0.0347362,0.0297055,0.0046543,0.0764125,0.0263142
5.3110970,0.3154115,0.0390408,0.0008881,0.0386145,0.0362929,0.0189255,0.0006510,0.0953707,0.0300278
4.5659528,0.5343024,0.0759204,0.0008297,0.0315914,0.0183316,0.0386834,0.0174217,0.0834823,0.0464389
3.5892052,0.3986707,0.0957658,0.0009109,0.0492075,0.0214156,0.1901072,0.0044308,0.2735956,0.0087449
4.4434209,0.4823891,0.1157495,0.0007213,0.0433287,0.0293390,0.0654120,0.0282839,0.0960168,0.0474747
3.8509155,0.3932395,0.0707302,0.0009131,0.0323233,0.0265027,0.0351306,0.0108629,0.0985165,0.0336502
4.1096184,0.4521421,0.0844493,0.0007010,0.0340951,0.0205146,0.0465844,0.0208382,0.0882203,0.0405907
3.4282290,0.2949038,0.0715619,0.0007629,0.0412394,0.0355084,0.0369101,0.0084693,0.2543860,0.0026943
3.7611601,0.4248249,0.0642604,0.0008645,0.0282904,0.0234842,0.0321713,0.0054490,0.1087310,0.0257174
4.9740841,0.2905186,0.0508291,0.0006896,0.0416668,0.0421163,0.0266403,0.0021445,0.0876179,0.0210720
3.9830769,0.2774514,0.0648907,0.0005899,0.0430662,0.0401509,0.0337831,0.0062258,0.1114886,0.0236347
3.9211197,0.4797035,0.0790720,0.0007980,0.0323634,0.0187631,0.0405752,0.0161718,0.0772228,0.0403353
4.7200869,0.4278684,0.0837689,0.0007622,0.0361026,0.0256497,0.0474505,0.0227717,0.0957706,0.0434233
5.2012692,0.4372147,0.0663117,0.0008668,0.0324823,0.0300782,0.0366731,0.0096233,0.0751193,0.0428587
5.5976922,0.3225665,0.1083336,0.0007014,0.0464598,0.0411335,0.0667911,0.0256459,0.1050783,0.0446936
4.4975336,0.3920283,0.0838857,0.0009811,0.0388950,0.0296099,0.0471129,0.0226818,0.0926735,0.0448237
5.6317233,0.5007448,0.0315399,0.0010282,0.0242386,0.0178120,0.0140996,0.0012560,0.0717737,0.0347511
4.5156376,0.4431482,0.0704850,0.0006385,0.0305954,0.0244088,0.0363068,0.0124963,0.0798606,0.0489106
4.6887004,0.1830529,0.0892999,0.0011026,0.0557928,0.0515908,0.0522300,0.0219056,0.1338544,0.0525267
4.4672539,0.3120745,0.0787624,0.0006677,0.0429705,0.0371500,0.0409634,0.0163199,0.0887517,0.0480538
3.6807898,0.2706368,0.0825324,0.0008006,0.0451189,0.0370138,0.0423409,0.0190457,0.1380586,0.0290185
4.3276438,0.4796638,0.0642327,0.0006243,0.0274926,0.0211109,0.0320208,0.0084685,0.0774759,0.0361095
4.2440141,0.3507909,0.0860949,0.0007685,0.0405875,0.0311082,0.0496028,0.0198501,0.0983565,0.0415380
5.2775536,0.3339584,0.0812728,0.0005284,0.0451154,0.0356281,0.0472696,0.0188748,0.0952074,0.0380191
5.1099329,0.4236004,0.0884516,0.0007566,0.0378382,0.0290349,0.0509287,0.0229037,0.1278744,0.0449892
3.9165552,0.5825856,0.0632424,0.0006518,0.0242973,0.0124734,0.0298085,0.0068351,0.0888625,0.0310494
4.7446213,0.2836625,0.0574433,0.0003710,0.0422532,0.0409513,0.0304632,0.0053369,0.0858524,0.0311995
4.1050774,0.2397507,0.0757630,0.0007751,0.0479599,0.0433283,0.0381088,0.0139972,0.0988332,0.0388756
4.5954669,0.3728989,0.0667346,0.0007478,0.0371527,0.0342065,0.0356898,0.0088741,0.0758663,0.0381885
4.7330684,0.3962302,0.0786780,0.0006202,0.0361664,0.0291264,0.0413350,0.0174687,0.0875705,0.0470145
5.1926579,0.4339433,0.0829073,0.0006425,0.0354281,0.0272396,0.0490747,0.0251537,0.1027168,0.0475845
3.8252709,0.5187806,0.0639583,0.0006400,0.0259517,0.0160189,0.0310278,0.0062374,0.0881866,0.0302278
4.3937533,0.2658208,0.0850594,0.0008659,0.0476954,0.0407408,0.0482278,0.0210048,0.0951543,0.0446770
5.5123003,0.5803976,0.0627852,0.0007827,0.0289758,0.0217270,0.0324150,0.0116180,0.0819822,0.0410241
4.4397219,0.3449377,0.0803142,0.0009407,0.0412529,0.0367739,0.0425067,0.0187734,0.0837157,0.0482068
5.8666945,0.3966663,0.0668117,0.0007237,0.0535680,0.0294903,0.3329270,-0.0553403,0.4056589,-0.0400150
4.0484809,0.3762770,0.0805604,0.0004522,0.0360052,0.0271333,0.0419201,0.0195473,0.0799058,0.0460306
5.1009609,0.4129429,0.0770475,0.0006770,0.0360435,0.0302290,0.0405665,0.0184800,0.0897356,0.0487361
5.1576566,0.3721326,0.0795432,0.0007677,0.0402514,0.0339850,0.0450765,0.0188228,0.0918716,0.0449592
3.7062775,0.2126255,0.0569704,0.0007303,0.0461365,0.0457792,0.0291065,0.0039490,0.0798811,0.0152731
5.5883005,0.4529288,0.0654091,0.0005911,0.0317752,0.0292070,0.0362768,0.0106241,0.0840385,0.0430465
4.3613153,0.3749798,0.0756823,0.0005859,0.0370746,0.0304975,0.0382589,0.0157505,0.0816769,0.0477075
4.7008260,0.2656535,0.0495714,0.0007084,0.0429662,0.0422798,0.0255658,0.0022887,0.0851505,0.0194977
4.1596403,0.5093566,0.0737830,0.0004000,0.0294937,0.0165205,0.0364942,0.0144201,0.0808445,0.0460329
3.8075184,0.5553535,0.0848093,0.0007909,0.0324131,0.0175152,0.0464046,0.0203504,0.0887506,0.0375663
4.8176311,0.4465181,0.0571846,0.0007988,0.0301181,0.0278528,0.0280675,0.0045708,0.0902513,0.0345083
4.2757792,0.5382858,0.0717313,0.0008049,0.0292091,0.0170419,0.0357664,0.0132061,0.0732940,0.0440680
4.7101295,0.3597105,0.0817242,0.0008377,0.0412234,0.0332688,0.0459850,0.0220534,0.0907300,0.0476915
4.0386573,0.4281519,0.0661150,0.0008166,0.0296438,0.0247063,0.0357811,0.0068584,0.0831464,0.0333602
4.4632664,0.4180595,0.1134993,0.0009343,0.0444443,0.0340623,0.0645528,0.0276867,0.0924454,0.0491948
4.9507916,0.2589629,0.0902892,0.0007243,0.0492992,0.0426387,0.0532219,0.0231646,0.1249729,0.0518525
4.7880790,0.4971966,0.1161902,0.0008773,0.0445313,0.0330025,0.0665937,0.0294640,0.1041660,0.0442158
3.6999798,0.3959104,0.0675578,0.0007175,0.0312022,0.0259955,0.0362249,0.0071948,0.1064764,0.0305286
3.3253940,0.4682805,0.0994644,0.0005984,0.0382956,0.0198599,0.0556887,0.0207727,0.0871899,0.0327368
3.5919359,0.3565445,0.0760828,0.0007621,0.0360426,0.0277803,0.0378284,0.0132033,0.1438229,0.0272621
4.7744362,0.1387929,0.0671901,0.0007683,0.0454546,0.0565560,0.0396052,0.0061340,0.0814925,0.0322787
3.9236475,0.3169519,0.0685196,0.0006398,0.0398752,0.0357892,0.0371122,0.0074057,0.1003447,0.0319835
4.2461825,0.3497785,0.0493310,0.0007467,0.0369698,0.0321807,0.0245562,0.0019885,0.0800251,0.0217858
5.0607461,0.3510841,0.0890994,0.0005564,0.0441257,0.0326352,0.0941249,0.0149425,0.1408970,0.0493870
3.4998279,0.2949855,0.0633218,0.0010727,0.0407588,0.0368819,0.0324062,0.0053076,0.1041735,0.0265017
4.4503179,0.3706539,0.0676691,0.0006554,0.0366826,0.0327679,0.0359631,0.0090117,0.0845713,0.0422627
5.1152867,0.3117519,0.0951703,0.0007503,0.0467816,0.0407178,0.0549737,0.0245310,0.1214009,0.0534419
4.1912958,0.5394511,0.0773266,0.0006446,0.0305092,0.0155109,0.0390654,0.0166026,0.0793378,0.0448639
3.9536816,0.4257345,0.0801168,0.0004080,0.0330705,0.0214564,0.0414251,0.0175932,0.0794799,0.0418024
4.9129918,0.5129666,0.0644849,0.0008694,0.0293552,0.0232435,0.0342013,0.0094338,0.0735504,0.0409144
3.9783998,0.5395965,0.0818953,0.0008034,0.0326555,0.0175875,0.0431571,0.0219727,0.0805822,0.0427782
4.5807438,0.4624524,0.0918639,0.0007049,0.0366684,0.0236608,0.0528455,0.0233908,0.1738337,0.0465285
4.1871756,0.3954832,0.0842488,0.0007953,0.0359048,0.0260019,0.0464405,0.0214887,0.0875167,0.0430719
4.4640699,0.4192418,0.0712417,0.0008034,0.0327046,0.0272276,0.0367058,0.0125116,0.0727790,0.0446230
4.9906102,0.4564993,0.0759046,0.0009192,0.0332102,0.0259048,0.0391562,0.0178285,0.0890479,0.0483632
3.4169580,0.5671923,0.0608553,0.0003961,0.0234765,0.0109627,0.0292717,0.0039282,0.0852712,0.0294341
3.9358751,0.2468541,0.0483356,0.0008318,0.0447514,0.0405403,0.0242658,0.0029401,0.0761683,0.0159033
4.4107423,0.3394351,0.1065948,0.0008257,0.0427743,0.0335568,0.0624373,0.0243004,0.0930571,0.0517823
6.2792920,0.4373055,0.1071888,0.0007755,0.0416415,0.0365425,0.0674161,0.0270967,0.1003571,0.0442455
4.6245752,0.3380353,0.0918345,0.0008123,0.0444242,0.0343978,0.0535075,0.0229701,0.1274629,0.0491801
3.7357456,0.3728204,0.0802913,0.0008563,0.0361664,0.0273300,0.0407923,0.0177533,0.1095752,0.0363792
4.7891914,0.1906477,0.0723414,0.0006743,0.0480842,0.0525781,0.0387041,0.0115395,0.0791285,0.0424444
4.6434864,0.5169026,0.0584411,0.0007700,0.0259721,0.0206680,0.0286147,0.0030325,0.0895117,0.0340434
4.8856106,0.2516067,0.0489200,0.0007236,0.0422263,0.0438747,0.0255468,0.0021949,0.0857162,0.0162586
5.5816808,0.2250130,0.0924209,0.0007079,0.0518159,0.0484989,0.0540355,0.0244677,0.1336776,0.0504602
4.7001129,0.4275661,0.0843917,0.0006198,0.0355588,0.0249113,0.0481658,0.0214506,0.0985002,0.0425231
4.7253845,0.3878639,0.0353880,0.0006756,0.0330853,0.0256258,0.0175032,0.0004952,0.1106045,0.0318351
4.3102774,0.4679855,0.1053529,0.0005114,0.0396226,0.0242666,0.0602543,0.0244895,0.0937592,0.0493051
4.5067565,0.4882555,0.0998166,0.0007501,0.0383467,0.0239435,0.0590824,0.0224702,0.0904993,0.0415048
4.5730627,0.4669200,0.0614232,0.0007240,0.0278819,0.0241050,0.0324583,0.0062997,0.0766045,0.0339866
3.6769762,0.2531866,0.0923097,0.0009208,0.0477657,0.0379397,0.0525180,0.0227292,0.1684816,0.0373735
5.0212647,0.4306432,0.0767860,0.0005564,0.0345484,0.0265359,0.0401093,0.0179371,0.0888494,0.0480896
4.7299514,0.3797941,0.0602902,0.0005193,0.0358471,0.0328064,0.0322688,0.0041758,0.0798980,0.0322249
3.7092608,0.2366555,0.0655449,0.0007917,0.0463494,0.0443973,0.0344654,0.0065330,0.1439825,0.0195488
4.5640825,0.2884088,0.0505058,0.0006581,0.0427415,0.0404908,0.0260099,0.0018928,0.0829914,0.0188237
3.6759289,0.4378212,0.0699396,0.0006634,0.0289623,0.0204215,0.0346628,0.0096323,0.1070738,0.0304155
5.7701549,0.6000422,0.0879184,0.0007750,0.0349080,0.0214108,0.0510298,0.0231222,0.1780480,0.0336220
4.9792315,0.3066017,0.0725480,0.0009325,0.0437374,0.0414150,0.0381216,0.0133819,0.0870880,0.0515958
3.4770935,0.3807717,0.0353076,0.0008759,0.0324960,0.0234203,0.0181708,0.0024954,0.1593564,0.0023891
4.2254860,0.4335084,0.0714811,0.0008193,0.0312835,0.0244659,0.0362682,0.0123041,0.0745648,0.0431183
5.0360270,0.4282976,0.0620156,0.0008089,0.0337858,0.0325412,0.0345225,0.0081988,0.0779559,0.0396337
5.0415112,0.1975172,0.0946093,0.0008353,0.0549765,0.0521881,0.0553239,0.0238654,0.0977548,0.0483219
4.7063726,0.4707670,0.0811373,0.0009285,0.0359260,0.0241019,0.0452361,0.0221220,0.0895471,0.0456371
4.0006145,0.4222411,0.0451103,0.0007362,0.0306790,0.0238152,0.0215688,0.0012744,0.0748574,0.0246686
4.4720421,0.2874812,0.0328965,0.0009251,0.0406053,0.0355682,0.0175835,0.0005582,0.0827878,0.0252519
3.9814734,0.6056006,0.0714251,0.0007855,0.1187771,0.0018267,0.2707862,-0.0138210,0.1232857,0.0329902
4.7315916,0.5175823,0.0658657,0.0008149,0.0279773,0.0208375,0.0384034,0.0076183,0.0681772,0.0380214
4.9727684,0.3465058,0.1093017,0.0007091,0.0428093,0.0352998,0.0660998,0.0255945,0.0975938,0.0469733
4.1884639,0.4299844,0.0860287,0.0007773,0.0352563,0.0228671,0.0491618,0.0201569,0.0979819,0.0412122
5.3643585,0.3596284,0.0805144,0.0006661,0.0415270,0.0354103,0.0451559,0.0200292,0.0951669,0.0439566
4.9475485,0.3830994,0.1158713,0.0008026,0.0430054,0.0367935,0.0672270,0.0278465,0.0980192,0.0462031
4.6389583,0.4449705,0.0901696,0.0007626,0.0362612,0.0238878,0.0542343,0.0215873,0.1357603,0.0440723
4.7040685,0.5053986,0.0898327,0.0008667,0.0364878,0.0245178,0.0520936,0.0234191,0.1644092,0.0415758
4.3210825,0.3750205,0.0808479,0.0008216,0.0375624,0.0291331,0.0431094,0.0194487,0.0804797,0.0450148
4.7537651,0.3290423,0.1089702,0.0009457,0.0450383,0.0370517,0.0659785,0.0255364,0.0954259,0.0497972
4.7829462,0.2754716,0.0927417,0.0008536,0.0489434,0.0444865,0.0537796,0.0239173,0.1460431,0.0544495
4.6599914,0.2013801,0.0897168,0.0008507,0.0536436,0.0469746,0.0521236,0.0232997,0.1370435,0.0552358
4.7304842,0.3462487,0.0872838,0.0008934,0.0432533,0.0359219,0.0510956,0.0204884,0.1139310,0.0448353
4.2175111,0.3706857,0.0685618,0.0008992,0.0370597,0.0325464,0.0360708,0.0091242,0.0817221,0.0374407
4.3905254,0.4293463,0.1208444,0.0009112,0.0439412,0.0328172,0.0681170,0.0273622,0.1033952,0.0424091
5.4286812,0.4423717,0.0769003,0.0002833,0.0341225,0.0268439,0.0400579,0.0196423,0.0928035,0.0462495
4.3279734,0.2906666,0.0813272,0.0005514,0.0445976,0.0376899,0.0434043,0.0197426,0.0800551,0.0463308
5.3270508,0.3091116,0.0885572,0.0007480,0.0465890,0.0400812,0.0543859,0.0212831,0.1390633,0.0530694
4.9651920,0.5411067,0.0754334,0.0005331,0.0307768,0.0185170,0.0388813,0.0174488,0.0878054,0.0460304
4.6373800,0.2139051,0.1005166,0.0007383,0.0524054,0.0462473,0.0602560,0.0228088,0.0970237,0.0433470
4.1570686,0.4880525,0.0686141,0.0008208,0.0286926,0.0197769,0.0352601,0.0107894,0.0781191,0.0412592
4.6929107,0.4111430,0.0677522,0.0005150,0.0329059,0.0290570,0.0365706,0.0097955,0.0748135,0.0423331
4.0569353,0.3240555,0.0436988,0.0007249,0.0391407,0.0314706,0.0217036,0.0022950,0.1667611,0.0391750
3.8897349,0.4522438,0.0914514,0.0009510,0.0366401,0.0213653,0.0518528,0.0234094,0.1270180,0.0460348
4.1300784,0.5435207,0.0480055,0.0006540,0.1142527,-0.0023475,0.3052475,-0.0529187,0.0999561,0.0125850
3.4219582,0.3028449,0.0564669,0.0009810,0.0416430,0.0336510,0.0279687,0.0036239,0.1498144,-0.0154483
3.2706549,0.4419230,0.0817346,0.0007319,0.0340830,0.0190213,0.0406778,0.0179344,0.3002806,0.0102420
5.3297284,0.4118824,0.0409966,0.0008898,0.0329461,0.0282907,0.0210103,-0.0002837,0.0872781,0.0216087
4.8092303,0.3490235,0.0877946,0.0007372,0.0423182,0.0333956,0.0509294,0.0216077,0.1173615,0.0462264
3.2735029,0.4304784,0.0852159,0.0006577,0.0359920,0.0197256,0.0443777,0.0176095,0.2131726,0.0181547
5.2230735,0.4853404,0.0575437,0.0006338,0.0282414,0.0251537,0.0292074,0.0037971,0.1071260,0.0332579
4.3949922,0.4521539,0.0817741,0.0006608,0.1999409,-0.0178461,0.7569396,-0.1330047,0.7381747,-0.1080963
4.8878437,0.3894851,0.0891364,0.0007327,0.0396736,0.0297096,0.0515165,0.0236247,0.1451107,0.0519902
4.5921772,0.4681479,0.0675670,0.0006170,0.0289974,0.0229520,0.0362189,0.0098219,0.0757835,0.0439870
5.4051794,0.4240203,0.0367406,0.0007540,0.0315190,0.0251969,0.0160113,0.0017884,0.0799598,0.0314984
4.7052583,0.5172774,0.0597624,0.0007505,0.0261420,0.0208335,0.0318042,0.0060687,0.0915324,0.0370716
3.1271765,0.2837411,0.0789586,0.0006557,0.0435770,0.0344570,0.0391796,0.0117869,0.1305880,0.0332322
5.3641345,0.3542951,0.0963923,0.0006065,0.0433049,0.0361973,0.0564630,0.0245582,0.0917313,0.0449312
4.0475846,0.5147607,0.0503653,0.0008253,0.0244794,0.0182458,0.0245335,0.0019301,0.0776344,0.0172563
4.2060383,0.3602816,0.0604784,0.0007840,0.0370313,0.0335708,0.0317808,0.0027820,0.0831406,0.0251593
4.3239280,0.2896860,0.0850190,0.0005096,0.0451424,0.0369583,0.0479340,0.0210819,0.0926063,0.0447295
4.3319217,0.4500061,0.0863714,0.0007445,0.0354425,0.0227589,0.0500822,0.0199579,0.1019567,0.0407079
